"Time (s)","Recording (a.u.)"
3.154166667E-2,-5.358709022E-3
3.156250000E-2,-4.896852653E-3
3.158333333E-2,-5.193277262E-3
3.160416667E-2,-5.639428273E-3
3.162500000E-2,-5.151827820E-3
3.164583333E-2,-4.868581425E-3
3.166666667E-2,-5.949851591E-3
3.168750000E-2,-6.475050934E-3
3.170833333E-2,-6.868425757E-3
3.172916667E-2,-7.112248801E-3
3.175000000E-2,-6.107487250E-3
3.177083333E-2,-5.203661509E-3
3.179166667E-2,-4.879361950E-3
3.181250000E-2,-5.676744040E-3
3.183333333E-2,-7.532639429E-3
3.185416667E-2,-8.617034182E-3
3.187500000E-2,-8.495583199E-3
3.189583333E-2,-9.427607059E-3
3.191666667E-2,-1.019905042E-2
3.193750000E-2,-9.579643607E-3
3.195833333E-2,-1.010161825E-2
3.197916667E-2,-1.020854060E-2
3.200000000E-2,-8.961534128E-3
3.202083333E-2,-8.291470818E-3
3.204166667E-2,-8.679687977E-3
3.206250000E-2,-9.155726992E-3
3.208333333E-2,-9.547286667E-3
3.210416667E-2,-1.008417737E-2
3.212500000E-2,-9.217890911E-3
3.214583333E-2,-9.074887261E-3
3.216666667E-2,-9.511446580E-3
3.218750000E-2,-9.208234027E-3
3.220833333E-2,-1.056977361E-2
3.222916667E-2,-1.072809845E-2
3.225000000E-2,-9.607694112E-3
3.227083333E-2,-9.681820869E-3
3.229166667E-2,-9.141622111E-3
3.231250000E-2,-8.649043739E-3
3.233333333E-2,-9.244004264E-3
3.235416667E-2,-9.371714666E-3
3.237500000E-2,-9.978394955E-3
3.239583333E-2,-1.193641499E-2
3.241666667E-2,-1.230497286E-2
3.243750000E-2,-1.218544692E-2
3.245833333E-2,-1.285454817E-2
3.247916667E-2,-1.226266380E-2
3.250000000E-2,-1.173301227E-2
3.252083333E-2,-1.290656067E-2
3.254166667E-2,-1.399169862E-2
3.256250000E-2,-1.372910570E-2
3.258333333E-2,-1.390659995E-2
3.260416667E-2,-1.423839480E-2
3.262500000E-2,-1.432998106E-2
3.264583333E-2,-1.490175258E-2
3.266666667E-2,-1.542403828E-2
3.268750000E-2,-1.587134786E-2
3.270833333E-2,-1.535352692E-2
3.272916667E-2,-1.526033506E-2
3.275000000E-2,-1.576717943E-2
3.277083333E-2,-1.522299927E-2
3.279166667E-2,-1.416267827E-2
3.281250000E-2,-1.281778142E-2
3.283333333E-2,-1.222552918E-2
3.285416667E-2,-1.128019672E-2
3.287500000E-2,-9.803991765E-3
3.289583333E-2,-8.467438631E-3
3.291666667E-2,-6.846643053E-3
3.293750000E-2,-6.151798647E-3
3.295833333E-2,-5.707320292E-3
3.297916667E-2,-5.710959900E-3
3.300000000E-2,-5.798836239E-3
3.302083333E-2,-5.116067827E-3
3.304166667E-2,-5.380277522E-3
3.306250000E-2,-5.762446672E-3
3.308333333E-2,-4.902819637E-3
3.310416667E-2,-3.954144195E-3
3.312500000E-2,-4.021584522E-3
3.314583333E-2,-4.524580669E-3
3.316666667E-2,-4.712049384E-3
3.318750000E-2,-4.693898838E-3
3.320833333E-2,-4.161096644E-3
3.322916667E-2,-2.856745617E-3
3.325000000E-2,-1.393822022E-3
3.327083333E-2,-1.504995394E-3
3.329166667E-2,-2.249885118E-3
3.331250000E-2,-2.314161975E-3
3.333333333E-2,-2.440781333E-3
3.335416667E-2,-1.393610146E-3
3.337500000E-2,-1.048894366E-3
3.339583333E-2,-1.975896303E-3
3.341666667E-2,-1.868708525E-3
3.343750000E-2,-2.022787696E-3
3.345833333E-2,-1.878837589E-3
3.347916667E-2,-1.593022142E-3
3.350000000E-2,-1.538150478E-3
3.352083333E-2,-1.900218893E-3
3.354166667E-2,-3.207131987E-3
3.356250000E-2,-3.259707708E-3
3.358333333E-2,-3.606410697E-3
3.360416667E-2,-3.651826642E-3
3.362500000E-2,-2.758220769E-3
3.364583333E-2,-3.353829030E-3
3.366666667E-2,-3.799858503E-3
3.368750000E-2,-4.393486772E-3
3.370833333E-2,-3.878590185E-3
3.372916667E-2,-1.855470357E-3
3.375000000E-2,-1.429082942E-3
3.377083333E-2,-8.947143215E-4
3.379166667E-2,-1.280584838E-4
3.381250000E-2,-5.995623651E-4
3.383333333E-2,-6.281353999E-4
3.385416667E-2,-3.299980308E-4
3.387500000E-2,-7.060242351E-4
3.389583333E-2,-5.339380587E-4
3.391666667E-2,-1.833767892E-4
3.393750000E-2,-4.832548439E-4
3.395833333E-2,-6.426898181E-4
3.397916667E-2,-9.002529550E-4
3.400000000E-2,-8.917373489E-4
3.402083333E-2,-2.370722941E-4
3.404166667E-2,2.480635703E-5
3.406250000E-2,-2.809966682E-4
3.408333333E-2,-8.438603836E-4
3.410416667E-2,-2.552321181E-3
3.412500000E-2,-3.854723182E-3
3.414583333E-2,-3.757142229E-3
3.416666667E-2,-4.800062627E-3
3.418750000E-2,-5.045171361E-3
3.420833333E-2,-4.336549900E-3
3.422916667E-2,-4.671378061E-3
3.425000000E-2,-3.927856684E-3
3.427083333E-2,-3.945440985E-3
3.429166667E-2,-4.980497062E-3
3.431250000E-2,-4.674701486E-3
3.433333333E-2,-4.741339944E-3
3.435416667E-2,-5.527196918E-3
3.437500000E-2,-6.307612173E-3
3.439583333E-2,-7.008868270E-3
3.441666667E-2,-8.249818347E-3
3.443750000E-2,-9.300488047E-3
3.445833333E-2,-8.982532658E-3
3.447916667E-2,-9.800077416E-3
3.450000000E-2,-1.136237290E-2
3.452083333E-2,-1.142277010E-2
3.454166667E-2,-1.118859649E-2
3.456250000E-2,-1.115448773E-2
3.458333333E-2,-1.059699990E-2
3.460416667E-2,-1.040799171E-2
3.462500000E-2,-1.047949679E-2
3.464583333E-2,-1.017487701E-2
3.466666667E-2,-1.140853576E-2
3.468750000E-2,-1.347835362E-2
3.470833333E-2,-1.481112093E-2
3.472916667E-2,-1.640720852E-2
3.475000000E-2,-1.731270738E-2
3.477083333E-2,-1.751609147E-2
3.479166667E-2,-1.878097653E-2
3.481250000E-2,-1.979930699E-2
3.483333333E-2,-2.021508291E-2
3.485416667E-2,-2.025138028E-2
3.487500000E-2,-1.955677383E-2
3.489583333E-2,-1.981202886E-2
3.491666667E-2,-2.084587514E-2
3.493750000E-2,-2.207592875E-2
3.495833333E-2,-2.253433131E-2
3.497916667E-2,-2.248982340E-2
3.500000000E-2,-2.297341824E-2
3.502083333E-2,-2.283675224E-2
3.504166667E-2,-2.298929170E-2
3.506250000E-2,-2.248181589E-2
3.508333333E-2,-2.131234482E-2
3.510416667E-2,-2.004456893E-2
3.512500000E-2,-1.834661886E-2
3.514583333E-2,-1.802929491E-2
3.516666667E-2,-1.721985638E-2
3.518750000E-2,-1.647474989E-2
3.520833333E-2,-1.623460092E-2
3.522916667E-2,-1.488376502E-2
3.525000000E-2,-1.463211328E-2
3.527083333E-2,-1.522793807E-2
3.529166667E-2,-1.528143883E-2
3.531250000E-2,-1.508429274E-2
3.533333333E-2,-1.562112570E-2
3.535416667E-2,-1.637829840E-2
3.537500000E-2,-1.642395370E-2
3.539583333E-2,-1.709048077E-2
3.541666667E-2,-1.788129285E-2
3.543750000E-2,-1.730882563E-2
3.545833333E-2,-1.560556889E-2
3.547916667E-2,-1.456153952E-2
3.550000000E-2,-1.476220414E-2
3.552083333E-2,-1.547638699E-2
3.554166667E-2,-1.617034338E-2
3.556250000E-2,-1.514542662E-2
3.558333333E-2,-1.354302187E-2
3.560416667E-2,-1.245927997E-2
3.562500000E-2,-1.209875848E-2
3.564583333E-2,-1.274950989E-2
3.566666667E-2,-1.249430981E-2
3.568750000E-2,-1.165947877E-2
3.570833333E-2,-1.020616945E-2
3.572916667E-2,-9.478271939E-3
3.575000000E-2,-9.704135358E-3
3.577083333E-2,-9.594513103E-3
3.579166667E-2,-1.059573516E-2
3.581250000E-2,-1.051557716E-2
3.583333333E-2,-9.952609427E-3
3.585416667E-2,-1.012542564E-2
3.587500000E-2,-1.013177261E-2
3.589583333E-2,-1.055121887E-2
3.591666667E-2,-1.034620870E-2
3.593750000E-2,-1.087453030E-2
3.595833333E-2,-1.194995176E-2
3.597916667E-2,-1.264395192E-2
3.600000000E-2,-1.294327248E-2
3.602083333E-2,-1.212306693E-2
3.604166667E-2,-1.169326343E-2
3.606250000E-2,-1.260245685E-2
3.608333333E-2,-1.430393569E-2
3.610416667E-2,-1.458583958E-2
3.612500000E-2,-1.370947622E-2
3.614583333E-2,-1.322572865E-2
3.616666667E-2,-1.297497563E-2
3.618750000E-2,-1.396090072E-2
3.620833333E-2,-1.583287492E-2
3.622916667E-2,-1.789082028E-2
3.625000000E-2,-1.923147030E-2
3.627083333E-2,-1.871038042E-2
3.629166667E-2,-1.836179197E-2
3.631250000E-2,-1.874326542E-2
3.633333333E-2,-1.868343167E-2
3.635416667E-2,-1.902126893E-2
3.637500000E-2,-1.847970672E-2
3.639583333E-2,-1.700733975E-2
3.641666667E-2,-1.617210545E-2
3.643750000E-2,-1.498557627E-2
3.645833333E-2,-1.481258590E-2
3.647916667E-2,-1.564159803E-2
3.650000000E-2,-1.558432728E-2
3.652083333E-2,-1.558453869E-2
3.654166667E-2,-1.545879990E-2
3.656250000E-2,-1.567687280E-2
3.658333333E-2,-1.695730537E-2
3.660416667E-2,-1.782927103E-2
3.662500000E-2,-1.742664538E-2
3.664583333E-2,-1.587024704E-2
3.666666667E-2,-1.532393694E-2
3.668750000E-2,-1.634789631E-2
3.670833333E-2,-1.697760262E-2
3.672916667E-2,-1.738113910E-2
3.675000000E-2,-1.735501364E-2
3.677083333E-2,-1.634773798E-2
3.679166667E-2,-1.529577561E-2
3.681250000E-2,-1.514593139E-2
3.683333333E-2,-1.582869701E-2
3.685416667E-2,-1.653789356E-2
3.687500000E-2,-1.757452264E-2
3.689583333E-2,-1.862852275E-2
3.691666667E-2,-1.865542680E-2
3.693750000E-2,-1.817472279E-2
3.695833333E-2,-1.781140268E-2
3.697916667E-2,-1.765927672E-2
3.700000000E-2,-1.785287820E-2
3.702083333E-2,-1.824006625E-2
3.704166667E-2,-1.780574396E-2
3.706250000E-2,-1.685927622E-2
3.708333333E-2,-1.647873595E-2
3.710416667E-2,-1.616232283E-2
3.712500000E-2,-1.712974161E-2
3.714583333E-2,-1.924838498E-2
3.716666667E-2,-2.114849165E-2
3.718750000E-2,-2.237691730E-2
3.720833333E-2,-2.137459442E-2
3.722916667E-2,-2.015525848E-2
3.725000000E-2,-1.981585473E-2
3.727083333E-2,-2.012216300E-2
3.729166667E-2,-2.162941918E-2
3.731250000E-2,-2.241354436E-2
3.733333333E-2,-2.237772197E-2
3.735416667E-2,-2.161527425E-2
3.737500000E-2,-2.160289511E-2
3.739583333E-2,-2.240681648E-2
3.741666667E-2,-2.262848802E-2
3.743750000E-2,-2.382204309E-2
3.745833333E-2,-2.441323921E-2
3.747916667E-2,-2.404307015E-2
3.750000000E-2,-2.344067208E-2
3.752083333E-2,-2.249144390E-2
3.754166667E-2,-2.245998755E-2
3.756250000E-2,-2.256132662E-2
3.758333333E-2,-2.215287834E-2
3.760416667E-2,-2.162495628E-2
3.762500000E-2,-2.131266706E-2
3.764583333E-2,-2.073509246E-2
3.766666667E-2,-1.995175704E-2
3.768750000E-2,-1.966519840E-2
3.770833333E-2,-1.947281323E-2
3.772916667E-2,-1.862607896E-2
3.775000000E-2,-1.668164693E-2
3.777083333E-2,-1.563831232E-2
3.779166667E-2,-1.534602232E-2
3.781250000E-2,-1.504580863E-2
3.783333333E-2,-1.605685800E-2
3.785416667E-2,-1.583432034E-2
3.787500000E-2,-1.455209497E-2
3.789583333E-2,-1.368128043E-2
3.791666667E-2,-1.187142543E-2
3.793750000E-2,-1.054449473E-2
3.795833333E-2,-9.780649096E-3
3.797916667E-2,-8.687038906E-3
3.800000000E-2,-7.331397384E-3
3.802083333E-2,-6.912377197E-3
3.804166667E-2,-7.742485963E-3
3.806250000E-2,-7.906762883E-3
3.808333333E-2,-7.837479003E-3
3.810416667E-2,-6.834420841E-3
3.812500000E-2,-5.000349600E-3
3.814583333E-2,-3.425732255E-3
3.816666667E-2,-1.657569082E-3
3.818750000E-2,-4.090577131E-4
3.820833333E-2,8.064059075E-4
3.822916667E-2,2.228416037E-3
3.825000000E-2,2.784034936E-3
3.827083333E-2,2.659632126E-3
3.829166667E-2,2.898129169E-3
3.831250000E-2,2.983251819E-3
3.833333333E-2,3.434900660E-3
3.835416667E-2,3.958370071E-3
3.837500000E-2,3.670774866E-3
3.839583333E-2,5.190948024E-3
3.841666667E-2,6.462058984E-3
3.843750000E-2,5.557843950E-3
3.845833333E-2,4.973226227E-3
3.847916667E-2,5.194132216E-3
3.850000000E-2,5.556513090E-3
3.852083333E-2,5.941347219E-3
3.854166667E-2,6.546930876E-3
3.856250000E-2,5.905065686E-3
3.858333333E-2,5.148030352E-3
3.860416667E-2,5.240776576E-3
3.862500000E-2,4.920686129E-3
3.864583333E-2,4.660116509E-3
3.866666667E-2,4.213811830E-3
3.868750000E-2,3.854260780E-3
3.870833333E-2,3.581548575E-3
3.872916667E-2,3.005187493E-3
3.875000000E-2,1.836473239E-3
3.877083333E-2,1.157712191E-3
3.879166667E-2,9.184982628E-4
3.881250000E-2,-4.435177543E-4
3.883333333E-2,-1.060651150E-3
3.885416667E-2,-1.663063071E-3
3.887500000E-2,-2.476471942E-3
3.889583333E-2,-2.967154374E-3
3.891666667E-2,-4.118531011E-3
3.893750000E-2,-4.745598882E-3
3.895833333E-2,-4.686073400E-3
3.897916667E-2,-4.032493569E-3
3.900000000E-2,-4.725577310E-3
3.902083333E-2,-6.243753713E-3
3.904166667E-2,-7.394691929E-3
3.906250000E-2,-7.934190333E-3
3.908333333E-2,-5.842924118E-3
3.910416667E-2,-4.971409217E-3
3.912500000E-2,-5.698485300E-3
3.914583333E-2,-6.518140435E-3
3.916666667E-2,-8.457585238E-3
3.918750000E-2,-9.190707467E-3
3.920833333E-2,-9.708860889E-3
3.922916667E-2,-9.846350178E-3
3.925000000E-2,-9.156536311E-3
3.927083333E-2,-9.115784429E-3
3.929166667E-2,-8.964627981E-3
3.931250000E-2,-8.428546600E-3
3.933333333E-2,-7.341102697E-3
3.935416667E-2,-7.133647799E-3
3.937500000E-2,-7.535165641E-3
3.939583333E-2,-7.796315476E-3
3.941666667E-2,-8.741243742E-3
3.943750000E-2,-9.038098156E-3
3.945833333E-2,-8.375868201E-3
3.947916667E-2,-7.299983408E-3
3.950000000E-2,-6.558402907E-3
3.952083333E-2,-5.972769111E-3
3.954166667E-2,-5.843544845E-3
3.956250000E-2,-5.579987541E-3
3.958333333E-2,-2.908138558E-3
3.960416667E-2,-4.133117618E-4
3.962500000E-2,-6.419175770E-5
3.964583333E-2,8.486874867E-5
3.966666667E-2,1.266834559E-3
3.968750000E-2,2.637792844E-3
3.970833333E-2,3.874124028E-3
3.972916667E-2,4.772671033E-3
3.975000000E-2,4.544614814E-3
3.977083333E-2,4.537479952E-3
3.979166667E-2,5.181783810E-3
3.981250000E-2,5.662621930E-3
3.983333333E-2,5.332745612E-3
3.985416667E-2,4.366286099E-3
3.987500000E-2,3.758544102E-3
3.989583333E-2,4.670415074E-3
3.991666667E-2,6.010394543E-3
3.993750000E-2,5.949507933E-3
3.995833333E-2,6.853058934E-3
3.997916667E-2,7.935224101E-3
4.000000000E-2,8.006792516E-3
4.002083333E-2,8.737584576E-3
4.004166667E-2,8.669731207E-3
4.006250000E-2,8.284143172E-3
4.008333333E-2,8.524071425E-3
4.010416667E-2,8.451526053E-3
4.012500000E-2,8.319672197E-3
4.014583333E-2,8.228490129E-3
4.016666667E-2,8.907693438E-3
4.018750000E-2,1.016195491E-2
4.020833333E-2,1.025584713E-2
4.022916667E-2,1.001660712E-2
4.025000000E-2,1.014139317E-2
4.027083333E-2,1.056969911E-2
4.029166667E-2,1.135138981E-2
4.031250000E-2,1.088884845E-2
4.033333333E-2,9.955634363E-3
4.035416667E-2,9.984927252E-3
4.037500000E-2,1.011055708E-2
4.039583333E-2,9.965852834E-3
4.041666667E-2,1.066752896E-2
4.043750000E-2,1.158935949E-2
4.045833333E-2,1.092143077E-2
4.047916667E-2,1.041465532E-2
4.050000000E-2,1.016721688E-2
4.052083333E-2,8.777491748E-3
4.054166667E-2,7.953008637E-3
4.056250000E-2,7.575568743E-3
4.058333333E-2,6.998853758E-3
4.060416667E-2,7.355484646E-3
4.062500000E-2,8.413308300E-3
4.064583333E-2,8.890649304E-3
4.066666667E-2,9.068170562E-3
4.068750000E-2,9.549233131E-3
4.070833333E-2,9.679733776E-3
4.072916667E-2,9.524118155E-3
4.075000000E-2,9.237010032E-3
4.077083333E-2,9.454198182E-3
4.079166667E-2,9.975629859E-3
4.081250000E-2,9.796070866E-3
4.083333333E-2,1.028302871E-2
4.085416667E-2,1.142884512E-2
4.087500000E-2,1.233410835E-2
4.089583333E-2,1.270755753E-2
4.091666667E-2,1.231779251E-2
4.093750000E-2,1.241664402E-2
4.095833333E-2,1.243893709E-2
4.097916667E-2,1.217480842E-2
4.100000000E-2,1.246223226E-2
4.102083333E-2,1.315855887E-2
4.104166667E-2,1.438384596E-2
4.106250000E-2,1.491547748E-2
4.108333333E-2,1.536821853E-2
4.110416667E-2,1.688544452E-2
4.112500000E-2,1.836379990E-2
4.114583333E-2,1.814438961E-2
4.116666667E-2,1.654167660E-2
4.118750000E-2,1.621445268E-2
4.120833333E-2,1.652088389E-2
4.122916667E-2,1.690677367E-2
4.125000000E-2,1.760422997E-2
4.127083333E-2,1.802203245E-2
4.129166667E-2,1.804220676E-2
4.131250000E-2,1.706391014E-2
4.133333333E-2,1.650942490E-2
4.135416667E-2,1.566999406E-2
4.137500000E-2,1.447577495E-2
4.139583333E-2,1.466036402E-2
4.141666667E-2,1.406773552E-2
4.143750000E-2,1.289946958E-2
4.145833333E-2,1.284628455E-2
4.147916667E-2,1.217156649E-2
4.150000000E-2,1.110604778E-2
4.152083333E-2,1.115291007E-2
4.154166667E-2,1.078028791E-2
4.156250000E-2,1.045334339E-2
4.158333333E-2,1.039055921E-2
4.160416667E-2,9.650113992E-3
4.162500000E-2,9.564955719E-3
4.164583333E-2,9.527213871E-3
4.166666667E-2,9.731044993E-3
4.168750000E-2,1.001050416E-2
4.170833333E-2,9.569741786E-3
4.172916667E-2,9.009499103E-3
4.175000000E-2,8.688364178E-3
4.177083333E-2,9.282490239E-3
4.179166667E-2,8.995067328E-3
4.181250000E-2,8.161932230E-3
4.183333333E-2,7.935044356E-3
4.185416667E-2,7.619339041E-3
4.187500000E-2,7.542430423E-3
4.189583333E-2,7.468828931E-3
4.191666667E-2,7.410950959E-3
4.193750000E-2,7.196789607E-3
4.195833333E-2,7.754159160E-3
4.197916667E-2,8.796747774E-3
4.200000000E-2,9.795891121E-3
4.202083333E-2,1.060534082E-2
4.204166667E-2,9.963993914E-3
4.206250000E-2,9.871315211E-3
4.208333333E-2,1.046403218E-2
4.210416667E-2,1.093342248E-2
4.212500000E-2,1.165222656E-2
4.214583333E-2,1.144857984E-2
4.216666667E-2,1.107293740E-2
4.218750000E-2,1.095687039E-2
4.220833333E-2,1.064274088E-2
4.222916667E-2,1.021987945E-2
4.225000000E-2,1.065299287E-2
4.227083333E-2,1.202517748E-2
4.229166667E-2,1.194395497E-2
4.231250000E-2,1.064804569E-2
4.233333333E-2,9.633284062E-3
4.235416667E-2,9.203067049E-3
4.237500000E-2,9.587988257E-3
4.239583333E-2,9.991099127E-3
4.241666667E-2,1.061168499E-2
4.243750000E-2,1.132410951E-2
4.245833333E-2,1.108987443E-2
4.247916667E-2,1.115964074E-2
4.250000000E-2,1.124127395E-2
4.252083333E-2,1.079935022E-2
4.254166667E-2,1.100358088E-2
4.256250000E-2,1.131019183E-2
4.258333333E-2,1.125763450E-2
4.260416667E-2,1.063178107E-2
4.262500000E-2,1.043064427E-2
4.264583333E-2,1.015700866E-2
4.266666667E-2,""
